TransactionID,PurchaseDate,CustomerID,Gender,MaritalStatus,Homeowner,Children,AnnualIncome,City,State,Country,ProductFamily,ProductDepartment,ProductCategory,UnitsSold,Revenue
3955,2017-11-14,5902,M,M,N,0,$10K - $30K,Walla Walla,WA,USA,Food,Snack Foods,Snack Foods,2,6.02
3956,2017-11-14,3819,M,S,Y,3,$50K - $70K,Yakima,WA,USA,Food,Breakfast Foods,Breakfast Foods,3,15.90
3957,2017-11-14,4397,M,S,N,2,$30K - $50K,Spokane,WA,USA,Non-Consumable,Household,Paper Products,2,3.32
3958,2017-11-14,1582,M,M,N,4,$30K - $50K,Portland,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,13.18
3959,2017-11-15,5542,M,S,N,2,$30K - $50K,Spokane,WA,USA,Non-Consumable,Household,Electrical,5,13.93
3960,2017-11-15,9510,F,S,N,5,$70K - $90K,Spokane,WA,USA,Food,Dairy,Dairy,6,9.36
3961,2017-11-15,5147,F,S,Y,1,$30K - $50K,Salem,OR,USA,Food,Produce,Fruit,4,6.65
3962,2017-11-15,1215,M,S,N,1,$30K - $50K,Los Angeles,CA,USA,Food,Frozen Foods,Frozen Desserts,6,26.88
3963,2017-11-15,417,F,S,N,1,$50K - $70K,Los Angeles,CA,USA,Drink,Alcoholic Beverages,Beer and Wine,4,19.20
3964,2017-11-15,7459,F,M,Y,3,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Household,Electrical,3,19.92
3965,2017-11-15,8551,F,M,N,4,$10K - $30K,Tacoma,WA,USA,Food,Meat,Meat,6,10.86
3966,2017-11-15,647,M,M,Y,5,$30K - $50K,Bremerton,WA,USA,Food,Baking Goods,Jams and Jellies,4,6.44
3967,2017-11-15,5206,M,S,Y,1,$10K - $30K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,11.15
3968,2017-11-15,2663,M,M,Y,1,$30K - $50K,Spokane,WA,USA,Food,Baking Goods,Jams and Jellies,3,8.35
3969,2017-11-15,4552,M,M,Y,2,$10K - $30K,Tacoma,WA,USA,Food,Canned Foods,Canned Soup,5,9.08
3970,2017-11-15,1720,F,S,N,4,$30K - $50K,Spokane,WA,USA,Non-Consumable,Household,Kitchen Products,4,12.18
3971,2017-11-15,6021,F,S,Y,4,$50K - $70K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,2,13.28
3972,2017-11-15,6560,F,S,Y,5,$70K - $90K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,4,15.03
3973,2017-11-15,9697,F,M,Y,2,$10K - $30K,Yakima,WA,USA,Non-Consumable,Household,Kitchen Products,5,27.14
3974,2017-11-16,8597,M,M,N,5,$30K - $50K,Los Angeles,CA,USA,Food,Deli,Meat,4,16.52
3975,2017-11-16,3878,M,M,Y,2,$70K - $90K,Bremerton,WA,USA,Food,Frozen Foods,Meat,4,23.60
3976,2017-11-16,601,M,S,N,4,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Household,Bathroom Products,4,17.78
3977,2017-11-16,2493,F,S,Y,1,$110K - $130K,Tacoma,WA,USA,Food,Frozen Foods,Pizza,4,10.16
3978,2017-11-16,7915,F,M,N,1,$110K - $130K,Salem,OR,USA,Food,Baked Goods,Bread,2,14.39
3979,2017-11-16,8317,M,M,N,0,$10K - $30K,Beverly Hills,CA,USA,Food,Canned Foods,Vegetables,5,20.20
3980,2017-11-16,126,F,S,Y,2,$110K - $130K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,4,19.28
3981,2017-11-16,2544,F,M,Y,4,$90K - $110K,San Francisco,CA,USA,Food,Produce,Fruit,2,6.00
3982,2017-11-16,841,M,M,Y,1,$110K - $130K,San Francisco,CA,USA,Food,Snack Foods,Snack Foods,2,1.43
3983,2017-11-16,9584,F,S,N,4,$30K - $50K,Salem,OR,USA,Food,Meat,Meat,6,11.25
3984,2017-11-16,5733,M,M,Y,2,$10K - $30K,Portland,OR,USA,Food,Frozen Foods,Frozen Desserts,3,21.17
3985,2017-11-16,3751,F,M,Y,1,$10K - $30K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,3,14.62
3986,2017-11-16,565,M,S,N,4,$50K - $70K,Seattle,WA,USA,Non-Consumable,Periodicals,Magazines,5,26.69
3987,2017-11-17,2201,F,M,Y,2,$30K - $50K,Spokane,WA,USA,Drink,Dairy,Dairy,3,4.70
3988,2017-11-17,5543,F,S,N,5,$70K - $90K,San Diego,CA,USA,Food,Breakfast Foods,Breakfast Foods,7,20.69
3989,2017-11-17,10209,F,S,Y,1,$10K - $30K,Beverly Hills,CA,USA,Food,Breakfast Foods,Breakfast Foods,4,19.27
3990,2017-11-17,9752,F,M,Y,1,$50K - $70K,Tacoma,WA,USA,Non-Consumable,Carousel,Specialty,5,25.76
3991,2017-11-17,8574,F,M,Y,0,$50K - $70K,Seattle,WA,USA,Non-Consumable,Household,Kitchen Products,5,15.78
3992,2017-11-17,8718,M,S,N,4,$50K - $70K,Los Angeles,CA,USA,Food,Snacks,Candy,3,9.94
3993,2017-11-17,8242,M,M,Y,4,$30K - $50K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,3,6.57
3994,2017-11-17,10015,F,M,Y,1,$130K - $150K,Tacoma,WA,USA,Food,Frozen Foods,Frozen Desserts,4,11.63
3995,2017-11-17,1070,F,S,N,2,$30K - $50K,Bremerton,WA,USA,Non-Consumable,Household,Kitchen Products,2,6.27
3996,2017-11-17,4606,F,M,Y,1,$30K - $50K,Bremerton,WA,USA,Food,Frozen Foods,Pizza,5,24.62
3997,2017-11-17,3936,M,S,Y,4,$30K - $50K,Los Angeles,CA,USA,Food,Dairy,Dairy,2,7.92
3998,2017-11-17,2448,F,S,Y,1,$10K - $30K,Spokane,WA,USA,Food,Deli,Meat,5,20.98
3999,2017-11-17,3497,M,S,N,2,$50K - $70K,Tacoma,WA,USA,Food,Baking Goods,Baking Goods,4,6.67
4000,2017-11-17,5958,F,S,Y,3,$90K - $110K,Salem,OR,USA,Food,Baking Goods,Jams and Jellies,4,9.36
4001,2017-11-17,1193,F,S,Y,0,$90K - $110K,Salem,OR,USA,Food,Snack Foods,Snack Foods,2,8.94
4002,2017-11-17,3478,M,S,N,4,$50K - $70K,Seattle,WA,USA,Food,Baked Goods,Bread,5,29.43
4003,2017-11-17,1346,F,S,N,4,$70K - $90K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,3,10.49
4004,2017-11-17,5542,M,S,N,2,$30K - $50K,Spokane,WA,USA,Food,Frozen Foods,Pizza,4,18.31
4005,2017-11-18,3233,F,S,N,5,$30K - $50K,Beverly Hills,CA,USA,Food,Baking Goods,Jams and Jellies,7,19.88
4006,2017-11-18,4239,F,S,Y,4,$50K - $70K,Tacoma,WA,USA,Food,Frozen Foods,Vegetables,5,3.56
4007,2017-11-18,8185,F,S,Y,4,$130K - $150K,Bellingham,WA,USA,Food,Produce,Specialty,2,2.99
4008,2017-11-18,647,M,M,Y,5,$30K - $50K,Bremerton,WA,USA,Food,Deli,Meat,4,25.20
4009,2017-11-18,3065,M,S,N,3,$50K - $70K,Bremerton,WA,USA,Food,Deli,Meat,2,12.80
4010,2017-11-18,4085,F,M,Y,3,$10K - $30K,San Diego,CA,USA,Food,Produce,Vegetables,6,17.95
4011,2017-11-18,76,F,S,N,1,$70K - $90K,Bremerton,WA,USA,Food,Baking Goods,Jams and Jellies,4,6.52
4012,2017-11-18,2260,M,M,N,4,$150K +,San Diego,CA,USA,Drink,Beverages,Hot Beverages,5,17.20
4013,2017-11-18,7171,M,S,N,3,$30K - $50K,Yakima,WA,USA,Food,Snack Foods,Snack Foods,3,3.96
4014,2017-11-18,9928,F,S,Y,5,$10K - $30K,Spokane,WA,USA,Food,Starchy Foods,Starchy Foods,6,6.26
4015,2017-11-18,7072,F,S,Y,2,$90K - $110K,Spokane,WA,USA,Non-Consumable,Household,Cleaning Supplies,4,39.62
4016,2017-11-18,10173,F,M,N,0,$30K - $50K,Spokane,WA,USA,Food,Produce,Vegetables,5,20.67
4017,2017-11-18,1037,M,S,N,5,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,3.93
4018,2017-11-18,3875,F,M,Y,1,$10K - $30K,Beverly Hills,CA,USA,Drink,Beverages,Hot Beverages,5,23.25
4019,2017-11-18,9111,F,S,Y,2,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Household,Electrical,5,7.85
4020,2017-11-18,9125,M,S,N,3,$50K - $70K,Salem,OR,USA,Food,Produce,Vegetables,5,7.44
4021,2017-11-18,2869,F,S,Y,2,$10K - $30K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,6,3.78
4022,2017-11-18,8577,F,M,Y,4,$90K - $110K,Yakima,WA,USA,Food,Dairy,Dairy,5,11.79
4023,2017-11-19,4915,M,S,Y,2,$30K - $50K,San Diego,CA,USA,Food,Deli,Side Dishes,2,9.08
4024,2017-11-19,4552,M,M,Y,2,$10K - $30K,Tacoma,WA,USA,Food,Canned Foods,Canned Soup,3,8.07
4025,2017-11-19,511,F,M,N,4,$10K - $30K,Spokane,WA,USA,Food,Meat,Meat,4,12.08
4026,2017-11-19,511,F,M,N,4,$10K - $30K,Spokane,WA,USA,Non-Consumable,Checkout,Miscellaneous,3,9.74
4027,2017-11-19,360,M,M,Y,4,$30K - $50K,San Diego,CA,USA,Food,Snack Foods,Snack Foods,4,2.57
4028,2017-11-19,4767,M,S,Y,3,$130K - $150K,Spokane,WA,USA,Food,Snacks,Candy,6,30.27
4029,2017-11-19,10173,F,M,N,0,$30K - $50K,Spokane,WA,USA,Food,Frozen Foods,Frozen Entrees,4,22.05
4030,2017-11-19,5250,F,M,Y,3,$30K - $50K,Beverly Hills,CA,USA,Food,Frozen Foods,Frozen Entrees,5,13.28
4031,2017-11-19,3742,M,M,Y,2,$10K - $30K,Portland,OR,USA,Food,Canned Products,Fruit,2,9.52
4032,2017-11-19,6788,F,M,Y,0,$30K - $50K,Beverly Hills,CA,USA,Food,Frozen Foods,Meat,6,36.70
4033,2017-11-19,10021,F,M,Y,0,$70K - $90K,San Diego,CA,USA,Food,Baking Goods,Baking Goods,3,8.05
4034,2017-11-20,6256,M,M,Y,1,$30K - $50K,Beverly Hills,CA,USA,Food,Produce,Fruit,5,26.10
4035,2017-11-20,10099,M,M,Y,2,$10K - $30K,San Diego,CA,USA,Non-Consumable,Health and Hygiene,Hygiene,3,4.50
4036,2017-11-20,2019,M,S,N,4,$10K - $30K,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Cold Remedies,4,2.12
4037,2017-11-20,6902,F,M,N,0,$50K - $70K,Seattle,WA,USA,Non-Consumable,Household,Paper Products,3,6.31
4038,2017-11-20,7514,M,M,N,4,$30K - $50K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,6,4.22
4039,2017-11-20,6974,M,S,Y,0,$150K +,Bellingham,WA,USA,Food,Frozen Foods,Frozen Desserts,2,8.82
4040,2017-11-20,4081,F,S,Y,1,$30K - $50K,San Diego,CA,USA,Non-Consumable,Household,Electrical,4,15.36
4041,2017-11-20,9622,F,S,N,3,$30K - $50K,Los Angeles,CA,USA,Food,Produce,Vegetables,4,9.36
4042,2017-11-20,8056,F,S,Y,3,$110K - $130K,San Diego,CA,USA,Food,Meat,Meat,4,11.15
4043,2017-11-20,36,M,S,N,1,$10K - $30K,Portland,OR,USA,Food,Baking Goods,Baking Goods,4,4.06
4044,2017-11-20,1499,F,S,Y,0,$10K - $30K,Salem,OR,USA,Food,Baking Goods,Jams and Jellies,6,17.70
4045,2017-11-20,8311,M,S,Y,2,$90K - $110K,Yakima,WA,USA,Food,Canned Foods,Vegetables,3,15.28
4046,2017-11-20,158,F,M,Y,3,$130K - $150K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,5,10.34
4047,2017-11-20,8275,F,M,N,3,$50K - $70K,Spokane,WA,USA,Food,Dairy,Dairy,3,11.99
4048,2017-11-21,1331,F,S,N,4,$30K - $50K,Los Angeles,CA,USA,Food,Deli,Meat,3,11.66
4049,2017-11-21,5973,M,M,Y,2,$90K - $110K,Bremerton,WA,USA,Food,Dairy,Dairy,2,5.76
4050,2017-11-21,8314,M,S,Y,2,$50K - $70K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,3,17.28
4051,2017-11-21,4778,M,M,Y,1,$10K - $30K,Bremerton,WA,USA,Food,Deli,Meat,6,9.94
4052,2017-11-21,8296,M,M,Y,5,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Health and Hygiene,Decongestants,7,19.32
4053,2017-11-21,9233,M,M,Y,4,$70K - $90K,San Diego,CA,USA,Food,Frozen Foods,Breakfast Foods,5,12.78
4054,2017-11-21,4476,F,S,N,5,$50K - $70K,San Diego,CA,USA,Food,Frozen Foods,Frozen Desserts,6,17.02
4055,2017-11-21,1297,M,S,N,4,$30K - $50K,Spokane,WA,USA,Food,Baking Goods,Baking Goods,5,9.63
4056,2017-11-21,1107,M,S,N,0,$30K - $50K,Walla Walla,WA,USA,Food,Canned Foods,Vegetables,2,8.43
4057,2017-11-21,9386,F,M,Y,3,$50K - $70K,Beverly Hills,CA,USA,Food,Baking Goods,Baking Goods,4,4.29
4058,2017-11-21,3153,F,M,Y,0,$70K - $90K,Salem,OR,USA,Food,Produce,Vegetables,6,11.26
4059,2017-11-21,9439,M,M,Y,0,$10K - $30K,Walla Walla,WA,USA,Food,Snack Foods,Snack Foods,2,6.60
4060,2017-11-21,9447,M,S,N,1,$50K - $70K,Salem,OR,USA,Food,Dairy,Dairy,4,11.85
4061,2017-11-21,7750,F,M,Y,2,$30K - $50K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,5,9.18
4062,2017-11-21,3021,F,M,N,3,$50K - $70K,Spokane,WA,USA,Food,Produce,Specialty,4,21.15
4063,2017-11-22,1170,F,S,N,5,$70K - $90K,San Diego,CA,USA,Food,Snack Foods,Snack Foods,4,12.04
4064,2017-11-22,1832,F,S,N,4,$10K - $30K,Yakima,WA,USA,Food,Deli,Meat,3,8.56
4065,2017-11-22,2942,F,S,N,3,$30K - $50K,Tacoma,WA,USA,Food,Canned Foods,Vegetables,5,35.19
4066,2017-11-22,823,M,S,N,3,$30K - $50K,San Diego,CA,USA,Non-Consumable,Household,Electrical,3,15.11
4067,2017-11-22,2870,M,S,N,3,$10K - $30K,Los Angeles,CA,USA,Food,Baking Goods,Jams and Jellies,4,29.74
4068,2017-11-22,1567,M,M,Y,2,$50K - $70K,Spokane,WA,USA,Non-Consumable,Household,Paper Products,3,4.83
4069,2017-11-22,621,M,M,Y,2,$30K - $50K,Portland,OR,USA,Food,Deli,Side Dishes,5,3.92
4070,2017-11-22,8140,F,M,Y,1,$30K - $50K,Salem,OR,USA,Non-Consumable,Household,Candles,3,3.79
4071,2017-11-22,2918,F,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Deli,Side Dishes,4,7.86
4072,2017-11-22,5410,F,M,N,2,$30K - $50K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,2,7.89
4073,2017-11-22,1141,M,S,Y,3,$10K - $30K,Portland,OR,USA,Non-Consumable,Household,Electrical,4,26.80
4074,2017-11-22,1245,F,S,Y,2,$30K - $50K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,5,20.57
4075,2017-11-22,10128,M,S,Y,4,$30K - $50K,Seattle,WA,USA,Food,Produce,Vegetables,6,23.46
4076,2017-11-23,192,F,M,Y,4,$50K - $70K,Spokane,WA,USA,Non-Consumable,Household,Cleaning Supplies,6,21.24
4077,2017-11-23,1415,M,S,N,1,$50K - $70K,Spokane,WA,USA,Non-Consumable,Household,Kitchen Products,5,23.86
4078,2017-11-23,7051,F,M,N,4,$30K - $50K,Spokane,WA,USA,Drink,Beverages,Pure Juice Beverages,5,7.28
4079,2017-11-23,8466,M,M,Y,3,$10K - $30K,Tacoma,WA,USA,Non-Consumable,Household,Plastic Products,4,16.97
4080,2017-11-23,8770,M,S,N,2,$50K - $70K,Walla Walla,WA,USA,Non-Consumable,Health and Hygiene,Hygiene,1,2.38
4081,2017-11-23,2208,F,M,Y,5,$50K - $70K,Los Angeles,CA,USA,Non-Consumable,Checkout,Miscellaneous,3,15.14
4082,2017-11-23,9393,M,S,Y,4,$130K - $150K,San Diego,CA,USA,Food,Breakfast Foods,Breakfast Foods,3,14.67
4083,2017-11-23,7465,F,S,N,4,$10K - $30K,Beverly Hills,CA,USA,Non-Consumable,Household,Kitchen Products,6,12.90
4084,2017-11-23,9069,M,S,Y,0,$90K - $110K,Beverly Hills,CA,USA,Food,Produce,Vegetables,4,4.82
4085,2017-11-23,2224,F,M,N,3,$90K - $110K,Spokane,WA,USA,Non-Consumable,Household,Plastic Products,3,3.82
4086,2017-11-23,8199,M,M,Y,3,$30K - $50K,Tacoma,WA,USA,Drink,Beverages,Pure Juice Beverages,4,10.26
4087,2017-11-23,8511,F,M,Y,1,$70K - $90K,Spokane,WA,USA,Food,Baking Goods,Baking Goods,3,7.60
4088,2017-11-23,9234,F,S,N,1,$10K - $30K,San Diego,CA,USA,Drink,Alcoholic Beverages,Beer and Wine,4,6.50
4089,2017-11-23,5612,M,S,N,2,$50K - $70K,Seattle,WA,USA,Food,Baking Goods,Jams and Jellies,4,4.05
4090,2017-11-23,587,M,M,Y,2,$30K - $50K,Tacoma,WA,USA,Food,Frozen Foods,Breakfast Foods,6,8.35
4091,2017-11-23,6866,F,M,N,5,$10K - $30K,Tacoma,WA,USA,Food,Baking Goods,Baking Goods,4,6.34
4092,2017-11-23,8046,M,M,N,3,$50K - $70K,Los Angeles,CA,USA,Food,Baked Goods,Bread,3,32.54
4093,2017-11-23,10168,F,S,N,3,$10K - $30K,Seattle,WA,USA,Food,Dairy,Dairy,6,11.75
4094,2017-11-23,5944,M,S,N,2,$30K - $50K,Bremerton,WA,USA,Food,Deli,Meat,4,8.37
4095,2017-11-24,4606,F,M,Y,1,$30K - $50K,Bremerton,WA,USA,Food,Produce,Vegetables,3,6.36
4096,2017-11-24,4426,F,M,Y,5,$10K - $30K,Beverly Hills,CA,USA,Drink,Beverages,Drinks,4,19.33
4097,2017-11-24,8657,M,S,Y,2,$30K - $50K,Seattle,WA,USA,Food,Produce,Fruit,3,11.59
4098,2017-11-24,8739,M,M,N,1,$70K - $90K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,2,8.55
4099,2017-11-24,5432,M,M,Y,3,$10K - $30K,Spokane,WA,USA,Food,Deli,Side Dishes,4,19.86
4100,2017-11-24,5882,F,S,N,4,$130K - $150K,Portland,OR,USA,Food,Produce,Fruit,3,9.14
4101,2017-11-24,1090,M,S,N,1,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Household,Candles,4,4.71
4102,2017-11-24,5432,M,M,Y,3,$10K - $30K,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,6,16.59
4103,2017-11-24,663,F,S,Y,3,$50K - $70K,Spokane,WA,USA,Food,Deli,Meat,3,13.20
4104,2017-11-24,355,F,S,N,1,$10K - $30K,Bremerton,WA,USA,Food,Frozen Foods,Vegetables,4,13.68
4105,2017-11-24,1215,M,S,N,1,$30K - $50K,Los Angeles,CA,USA,Drink,Alcoholic Beverages,Beer and Wine,4,8.35
4106,2017-11-24,2587,F,M,N,1,$70K - $90K,Spokane,WA,USA,Non-Consumable,Household,Paper Products,5,4.88
4107,2017-11-25,9171,F,M,Y,0,$10K - $30K,Seattle,WA,USA,Non-Consumable,Household,Cleaning Supplies,5,19.71
4108,2017-11-25,2150,F,S,Y,4,$30K - $50K,Los Angeles,CA,USA,Food,Deli,Meat,2,8.56
4109,2017-11-25,1285,M,M,Y,5,$70K - $90K,Seattle,WA,USA,Food,Canned Foods,Vegetables,7,15.05
4110,2017-11-25,1647,F,M,Y,1,$110K - $130K,Los Angeles,CA,USA,Food,Baking Goods,Jams and Jellies,4,4.86
4111,2017-11-25,4115,M,S,N,4,$30K - $50K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,3,11.50
4112,2017-11-25,5690,F,M,Y,4,$30K - $50K,Los Angeles,CA,USA,Food,Baking Goods,Baking Goods,4,14.49
4113,2017-11-25,2371,M,S,N,1,$10K - $30K,Spokane,WA,USA,Food,Deli,Meat,5,6.41
4114,2017-11-25,7182,F,S,Y,1,$10K - $30K,Salem,OR,USA,Drink,Alcoholic Beverages,Beer and Wine,3,18.86
4115,2017-11-25,4507,F,M,Y,4,$50K - $70K,Salem,OR,USA,Non-Consumable,Household,Paper Products,4,11.25
4116,2017-11-25,2065,M,M,N,2,$130K - $150K,Tacoma,WA,USA,Non-Consumable,Health and Hygiene,Hygiene,5,9.94
4117,2017-11-25,4892,M,S,N,5,$30K - $50K,Tacoma,WA,USA,Food,Canned Foods,Vegetables,4,7.66
4118,2017-11-25,3508,M,M,Y,1,$10K - $30K,Beverly Hills,CA,USA,Food,Canned Foods,Canned Soup,4,9.18
4119,2017-11-25,8351,M,S,N,4,$70K - $90K,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,6,13.16
4120,2017-11-25,7571,F,M,Y,1,$10K - $30K,Beverly Hills,CA,USA,Non-Consumable,Household,Kitchen Products,3,9.46
4121,2017-11-26,5289,F,M,Y,5,$70K - $90K,Los Angeles,CA,USA,Food,Baking Goods,Jams and Jellies,5,12.47
4122,2017-11-26,158,F,M,Y,3,$130K - $150K,Tacoma,WA,USA,Food,Baking Goods,Jams and Jellies,5,4.95
4123,2017-11-26,4451,M,M,Y,4,$90K - $110K,Los Angeles,CA,USA,Food,Produce,Fruit,6,38.64
4124,2017-11-26,8554,F,S,Y,4,$50K - $70K,San Diego,CA,USA,Food,Snack Foods,Snack Foods,4,3.52
4125,2017-11-26,9217,F,S,N,5,$30K - $50K,Beverly Hills,CA,USA,Food,Starchy Foods,Starchy Foods,4,24.56
4126,2017-11-26,6084,F,M,Y,1,$30K - $50K,Portland,OR,USA,Food,Deli,Meat,3,18.51
4127,2017-11-26,6182,F,M,Y,5,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,5,4.75
4128,2017-11-26,8478,M,M,Y,2,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Electrical,3,5.57
4129,2017-11-26,645,M,S,N,1,$50K - $70K,Portland,OR,USA,Drink,Beverages,Hot Beverages,3,16.12
4130,2017-11-26,7215,F,S,Y,3,$50K - $70K,Portland,OR,USA,Non-Consumable,Household,Plastic Products,4,33.38
4131,2017-11-26,4004,F,M,Y,3,$10K - $30K,Salem,OR,USA,Non-Consumable,Household,Cleaning Supplies,5,8.06
4132,2017-11-26,5809,M,M,Y,1,$10K - $30K,Salem,OR,USA,Food,Baking Goods,Jams and Jellies,2,15.50
4133,2017-11-26,9270,M,M,Y,4,$10K - $30K,Portland,OR,USA,Non-Consumable,Household,Cleaning Supplies,3,19.28
4134,2017-11-27,4340,F,S,N,2,$30K - $50K,Tacoma,WA,USA,Food,Produce,Specialty,5,10.10
4135,2017-11-27,7636,F,M,N,1,$50K - $70K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,2,3.80
4136,2017-11-27,9269,F,M,Y,2,$10K - $30K,Los Angeles,CA,USA,Food,Produce,Vegetables,3,6.98
4137,2017-11-27,1187,M,S,N,2,$30K - $50K,Salem,OR,USA,Food,Produce,Packaged Vegetables,5,12.37
4138,2017-11-27,9176,M,S,Y,4,$30K - $50K,Yakima,WA,USA,Food,Canned Foods,Canned Soup,4,15.23
4139,2017-11-27,2756,F,M,N,1,$30K - $50K,Bremerton,WA,USA,Drink,Alcoholic Beverages,Beer and Wine,4,9.41
4140,2017-11-27,3892,F,S,Y,4,$110K - $130K,Portland,OR,USA,Food,Produce,Vegetables,2,8.06
4141,2017-11-27,5631,M,S,Y,5,$110K - $130K,San Diego,CA,USA,Non-Consumable,Household,Kitchen Products,2,5.16
4142,2017-11-27,7014,M,M,N,2,$30K - $50K,San Diego,CA,USA,Food,Canned Foods,Vegetables,5,11.09
4143,2017-11-27,8960,M,M,Y,2,$150K +,Bremerton,WA,USA,Food,Produce,Fruit,3,3.25
4144,2017-11-27,2438,F,M,Y,1,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Paper Products,5,5.78
4145,2017-11-27,621,M,M,Y,2,$30K - $50K,Portland,OR,USA,Food,Canned Foods,Vegetables,5,11.48
4146,2017-11-27,1533,M,M,Y,3,$30K - $50K,Bremerton,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,5.29
4147,2017-11-27,7664,M,S,Y,1,$10K - $30K,San Diego,CA,USA,Food,Produce,Specialty,4,17.66
4148,2017-11-27,9795,M,S,N,2,$70K - $90K,Portland,OR,USA,Non-Consumable,Health and Hygiene,Hygiene,5,14.06
4149,2017-11-27,7896,F,M,Y,2,$130K - $150K,Yakima,WA,USA,Food,Snack Foods,Snack Foods,2,8.84
4150,2017-11-28,274,M,S,N,4,$30K - $50K,Salem,OR,USA,Food,Canned Foods,Canned Soup,5,11.21
4151,2017-11-28,391,M,S,Y,4,$30K - $50K,Beverly Hills,CA,USA,Food,Frozen Foods,Frozen Desserts,3,10.52
4152,2017-11-28,1070,F,S,N,2,$30K - $50K,Bremerton,WA,USA,Non-Consumable,Household,Plastic Products,4,3.62
4153,2017-11-28,6595,F,M,Y,0,$30K - $50K,Bellingham,WA,USA,Food,Snack Foods,Snack Foods,3,4.47
4154,2017-11-28,3102,M,S,N,1,$10K - $30K,San Diego,CA,USA,Food,Produce,Vegetables,3,7.29
4155,2017-11-28,7842,F,S,Y,2,$110K - $130K,Seattle,WA,USA,Food,Seafood,Seafood,4,33.15
4156,2017-11-28,1410,M,S,N,0,$10K - $30K,San Diego,CA,USA,Food,Produce,Fruit,5,19.48
4157,2017-11-28,7521,M,M,Y,3,$130K - $150K,Salem,OR,USA,Food,Produce,Fruit,4,4.03
4158,2017-11-28,8898,F,M,Y,0,$70K - $90K,Portland,OR,USA,Food,Baked Goods,Bread,3,11.63
4159,2017-11-28,2893,F,M,N,1,$70K - $90K,San Diego,CA,USA,Food,Frozen Foods,Frozen Entrees,4,8.50
4160,2017-11-29,133,M,M,Y,1,$30K - $50K,Beverly Hills,CA,USA,Food,Snacks,Candy,3,14.54
4161,2017-11-29,3115,M,M,Y,3,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Kitchen Products,3,15.48
4162,2017-11-29,1610,F,S,Y,0,$30K - $50K,Bremerton,WA,USA,Non-Consumable,Household,Electrical,5,11.92
4163,2017-11-29,5742,F,S,Y,4,$70K - $90K,Spokane,WA,USA,Food,Frozen Foods,Frozen Entrees,4,24.29
4164,2017-11-29,3875,F,M,Y,1,$10K - $30K,Beverly Hills,CA,USA,Food,Baked Goods,Bread,4,15.71
4165,2017-11-29,6079,F,M,Y,3,$70K - $90K,Salem,OR,USA,Food,Breakfast Foods,Breakfast Foods,4,6.34
4166,2017-11-29,6355,M,M,N,4,$50K - $70K,Los Angeles,CA,USA,Drink,Dairy,Dairy,4,5.81
4167,2017-11-29,1055,M,M,Y,0,$150K +,Seattle,WA,USA,Food,Baking Goods,Jams and Jellies,4,22.97
4168,2017-11-29,4122,F,S,Y,3,$130K - $150K,Seattle,WA,USA,Drink,Alcoholic Beverages,Beer and Wine,6,8.80
4169,2017-11-29,7502,M,S,N,1,$10K - $30K,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,6,16.92
4170,2017-11-29,5295,M,S,Y,3,$30K - $50K,Spokane,WA,USA,Food,Snack Foods,Snack Foods,4,11.59
4171,2017-11-29,4065,F,S,N,1,$130K - $150K,Bremerton,WA,USA,Food,Baking Goods,Baking Goods,4,5.73
